Id_Instal,distance_m,Nom_Carrer,Num_Carrer,Nom_Barri,Nom_Districte,Font,has_measurements,Latitud,Longitud,idTram,Descripció
6751,7.5,Corts Catalanes,579.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,True,41.385245,2.162564,157.0,Gran Via (Urgell a Pl. Universitat)
3469,7.6,Tortellà,20.0,el Poblenou,Sant Martí,TRÀNSIT,True,41.403623,2.209015,315.0,Bac de Roda (Ronda Litoral a Pere IV)
5546,7.7,Freser,7.0,el Camp de l'Arpa del Clot,Sant Martí,ANIMALS,False,41.410031,2.179231,249.0,Freser - Passeig Maragall (Rosselló a Indústria)
1173,7.7,Gràcia,51.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392571,2.164247,239.0,Pg. de Gràcia (Av. Diagonal a Aragó)
1492,7.7,Casanova,148.0,l'Antiga Esquerra de l'Eixample,Eixample,SIRENES,False,41.389384,2.153871,367.0,Casanova (Mallorca a Av. Diagonal)
5786,7.7,Freser,7.0,el Camp de l'Arpa del Clot,Sant Martí,ANIMALS,False,41.410031,2.179231,249.0,Freser - Passeig Maragall (Rosselló a Indústria)
489,7.7,Gràcia,51.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392571,2.164247,239.0,Pg. de Gràcia (Av. Diagonal a Aragó)
1194,7.7,Gràcia,51.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392571,2.164247,239.0,Pg. de Gràcia (Av. Diagonal a Aragó)
9907,7.8,Consell de Cent,515.0,la Sagrada Família,Eixample,TRÀNSIT,True,41.401589,2.179516,261.0,Diagonal (Pl. de les Glòries a Marina)
2208,7.8,Torre dels Pardals,45.0,el Guinardó,Horta-Guinardó,TRÀNSIT,True,41.422861,2.174795,464.0,Av. Mare Déu Montserrat (Amílcar a Sagnier)
9126,7.9,Meridiana,270.0,Navas,Sant Andreu,TRÀNSIT,True,41.419973,2.187113,322.0,Meridiana (Aragó a Felip II)
1816,7.9,República Argentina,239.0,el Putxet i el Farró,Sarrià-Sant Gervasi,TRÀNSIT,False,41.412437,2.139794,95.0,Craywinckel - República Argentina (Balmes a Pl. Alfonso Comín)
1547,8.1,Rosselló,515.0,la Sagrada Família,Eixample,ACTIVITATS A L'AIRE LLIURE,False,41.409174,2.178341,250.0,Rosselló (Padilla a Freser)
3806,8.1,Comte d'Urgell,88.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.382954,2.157633,117.0,Urgell (Gran Via a Aragó)
1775,8.1,Valldaura,143.0,la Guineueta,Nou Barris,TRÀNSIT,False,41.439266,2.167595,302.0,Passeig de Valldaura (Pl. Llucmajor a Pl. Karl Marx)
488,8.3,Gràcia,81.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.394328,2.162068,239.0,Pg. de Gràcia (Av. Diagonal a Aragó)
9887,8.3,Santander,58.0,la Verneda i la Pau,Sant Martí,TRÀNSIT,True,41.428698,2.203192,343.0,Cantàbria - Santander (Pont del Treball a Ronda Litoral)
1777,8.3,Gràcia,62.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392885,2.164365,125.0,Passeig de Gràcia (Aragó a Pl. Joan Carles I)
1193,8.3,Gràcia,81.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.394328,2.162068,239.0,Pg. de Gràcia (Av. Diagonal a Aragó)
7046,8.4,València,488.0,la Sagrada Família,Eixample,TRÀNSIT,False,41.404079,2.178587,267.0,València (Passeig de Sant Joan a Padilla)
6166,8.4,València,488.0,la Sagrada Família,Eixample,TRÀNSIT,False,41.404079,2.178587,267.0,València (Passeig de Sant Joan a Padilla)
20025,8.4,València,488.0,la Sagrada Família,Eixample,TRÀNSIT,False,41.404079,2.178587,267.0,València (Passeig de Sant Joan a Padilla)
9706,8.4,València,488.0,la Sagrada Família,Eixample,TRÀNSIT,True,41.404079,2.178587,267.0,València (Passeig de Sant Joan a Padilla)
3470,8.7,Isaac Newton,48.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,TRÀNSIT,False,41.414977,2.136049,511.0,Ronda de Dalt (Bellesguard a Pl. Alfons Comín)
2526,8.7,Lucà,18.0,el Putxet i el Farró,Sarrià-Sant Gervasi,TRÀNSIT,False,41.411259,2.138515,95.0,Craywinckel - República Argentina (Balmes a Pl. Alfonso Comín)
1989,8.8,Universitat,27.0,la Dreta de l'Eixample,Eixample,XARXA DE TRANSPORT PÚBLIC,False,41.386907,2.166982,177.0,Ronda Universitat (Pl. Urquinaona a Pl. Universitat)
511,8.8,Blanca,7.0,la Maternitat i Sant Ramon,Les Corts,TRÀNSIT,False,41.377163,2.121832,33.0,Riera Blanca (Sants a Travessera de les Corts)
513,8.9,Madrid,61.0,la Maternitat i Sant Ramon,Les Corts,TRÀNSIT,False,41.377848,2.126166,35.0,Av. Madrid (Riera Blanca a Gran Via Carles III)
512,9.0,Madrid,7.0,la Maternitat i Sant Ramon,Les Corts,TRÀNSIT,False,41.376114,2.123291,35.0,Av. Madrid (Riera Blanca a Gran Via Carles III)
1786,9.1,Meridiana,294.0,la Sagrera,Sant Andreu,TRÀNSIT,False,41.422232,2.187115,324.0,Meridiana (Felip II a Fabra i Puig)
1906,9.1,Las Navas de Tolosa,278.0,Navas,Sant Andreu,TRÀNSIT,True,41.415571,2.186405,471.0,Navas de Tolosa (Pg. Maragall a Meridiana)
6754,9.1,Aragó,346.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.396321,2.170567,274.0,Aragó (Passeig de Sant Joan a Pau Claris)
5226,9.1,Aragó,346.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.396321,2.170567,274.0,Aragó (Passeig de Sant Joan a Pau Claris)
5767,9.2,Fabra i Puig,76.0,Sant Andreu,Sant Andreu,NETEJA,False,41.43017,2.186123,483.0,Onze de Setembre - Fabra i Puig (Josep Soldevila a Meridiana)
1174,9.3,Gràcia,27.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.390798,2.166439,240.0,Pg. de Gràcia (Aragó a Gran Via)
8646,9.3,Aribau,191.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.395232,2.150139,63.0,Aribau (Diagonal - Via Augusta)
7726,9.3,Aribau,191.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.395232,2.150139,63.0,Aribau (Diagonal - Via Augusta)
8486,9.3,Aribau,191.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.395232,2.150139,63.0,Aribau (Diagonal - Via Augusta)
490,9.3,Gràcia,27.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.390798,2.166439,240.0,Pg. de Gràcia (Aragó a Gran Via)
8546,9.3,Aribau,191.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.395232,2.150139,63.0,Aribau (Diagonal - Via Augusta)
1386,9.4,Balmes,232.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.39893,2.150899,70.0,Balmes (Pl. Molina a Travessera de Gràcia)
1627,9.4,Balmes,232.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,True,41.39893,2.150899,70.0,Balmes (Pl. Molina a Travessera de Gràcia)
8487,9.4,Gràcia,54.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,True,41.395973,2.149556,102.0,Travessera de Gràcia (Aribau a Via Augusta)
20011,9.4,Gràcia,54.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,True,41.395973,2.149556,102.0,Travessera de Gràcia (Aribau a Via Augusta)
648,9.4,Balmes,232.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.39893,2.150899,70.0,Balmes (Pl. Molina a Travessera de Gràcia)
7727,9.4,Gràcia,54.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.395973,2.149556,102.0,Travessera de Gràcia (Aribau a Via Augusta)
8547,9.4,Gràcia,54.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.395973,2.149556,102.0,Travessera de Gràcia (Aribau a Via Augusta)
20010,9.5,Aribau,187.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,True,41.395072,2.15035,63.0,Aribau (Diagonal - Via Augusta)
493,9.5,Paral·lel,167.0,el Poble-sec,Sants-Montjuïc,TRÀNSIT,False,41.374891,2.156378,165.0,Paral.lel (Calàbria a Entença)
9066,9.5,Aribau,185.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,True,41.395072,2.15035,63.0,Aribau (Diagonal - Via Augusta)
1476,9.5,Consell de Cent,232.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.386256,2.159438,382.0,Consell de Cent (Urgell a Aribau)
9806,9.6,Balmes,195.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,NETEJA,False,41.397239,2.152143,71.0,Balmes (Travessera de Gràcia a Diagonal)
496,9.7,Paral·lel,115.0,el Poble-sec,Sants-Montjuïc,TRÀNSIT,True,41.374878,2.161584,167.0,Paral.lel (Ronda de Sant Pau a Calàbria)
5528,9.8,Escorial,12.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,OCI,False,41.405534,2.163066,466.0,Escorial (Pl. Joanic a Camèlies)
3067,9.8,Castella,1.0,el Poblenou,Sant Martí,TRÀNSIT,True,41.404479,2.198931,287.0,Pere IV - Almogàvers (Bac de Roda a Badajoz)
1462,10.0,Fabra i Puig,274.0,el Turó de la Peira,Nou Barris,ACTIVITATS A L'AIRE LLIURE,False,41.430452,2.173213,232.0,Fabra i Puig (Pl. Virrei Amat a Tajo)
2588,10.0,Manuel Girona,10.0,Pedralbes,Les Corts,TRÀNSIT,False,41.389895,2.120557,24.0,Pg. Manuel Girona (Pl. Prat de la Riba a Av. Pedralbes)
1807,10.1,Almogàvers,120.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
446,10.1,Almogàvers,120.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
8727,10.1,Pamplona,103.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,True,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
4866,10.1,Vall d'Hebron,132.0,la Teixonera,Horta-Guinardó,TRÀNSIT,True,41.423837,2.14176,510.0,Ronda de Dalt (Av. Jordà a Pl. d'Alfons Comín)
7307,10.1,Escorial,14.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,OCI,False,41.406,2.162635,466.0,Escorial (Pl. Joanic a Camèlies)
1496,10.1,Almogàvers,120.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
1463,10.1,Almogàvers,120.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
6107,10.1,Pamplona,103.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
7306,10.1,Escorial,14.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,OCI,False,41.406,2.162635,466.0,Escorial (Pl. Joanic a Camèlies)
786,10.1,Almogàvers,120.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
2986,10.1,Pamplona,103.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
1706,10.1,Almogàvers,120.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.397383,2.190214,284.0,Almogàvers (Badajoz a Marina)
495,10.1,Paral·lel,139.0,el Poble-sec,Sants-Montjuïc,TRÀNSIT,False,41.374886,2.158564,165.0,Paral.lel (Calàbria a Entença)
6608,10.2,Aragó,293.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.393943,2.167067,274.0,Aragó (Passeig de Sant Joan a Pau Claris)
5707,11.1,Entença,155.0,la Nova Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.383079,2.145831,114.0,Entença (Av. Roma a Josep Tarradellas)
6207,11.6,Guinardó,24.0,el Baix Guinardó,Horta-Guinardó,TRÀNSIT,False,41.411885,2.163564,235.0,Ronda Guinardó (Escorial a Túnel de la Rovira)
6726,11.9,Enric Granados,17.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.388075,2.161931,383.0,Consell de Cent (Aribau a Pg. de Gràcia)
8347,11.9,Enric Granados,17.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,True,41.388075,2.161931,383.0,Consell de Cent (Aribau a Pg. de Gràcia)
8266,12.0,Enric Granados,56.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,True,41.391591,2.157531,374.0,Provença (Pg. Gràcia a Aribau)
6828,12.0,Enric Granados,56.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.391591,2.157531,374.0,Provença (Pg. Gràcia a Aribau)
7006,12.0,Enric Granados,56.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.391591,2.157531,374.0,Provença (Pg. Gràcia a Aribau)
494,12.2,Manso,1.0,Sant Antoni,Eixample,TRÀNSIT,False,41.375392,2.158681,304.0,Rocafort (Gran Via a Av. Paral·lel)
1388,12.2,Manso,1.0,Sant Antoni,Eixample,TRÀNSIT,True,41.375392,2.158681,304.0,Rocafort (Gran Via a Av. Paral·lel)
3715,12.2,Girona,72.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.395167,2.170906,384.0,Consell de Cent (Pg. de Gràcia a Pg. Sant Joan)
6753,12.2,Girona,72.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.395167,2.170906,384.0,Consell de Cent (Pg. de Gràcia a Pg. Sant Joan)
8348,12.2,Girona,72.0,la Dreta de l'Eixample,Eixample,ZONA DE VIANANTS,True,41.395167,2.170906,384.0,Consell de Cent (Pg. de Gràcia a Pg. Sant Joan)
7687,12.2,Girona,72.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.395167,2.170906,384.0,Consell de Cent (Pg. de Gràcia a Pg. Sant Joan)
9026,12.3,Madrid,182.0,Sants,Sants-Montjuïc,TRÀNSIT,False,41.380629,2.132135,129.0,Av. Madrid (Carles III a Numància)
10327,12.4,Pamplona,84.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,True,41.396549,2.191778,288.0,Pallars (Meridiana a Pere IV)
9106,12.4,Pamplona,84.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396549,2.191778,288.0,Pallars (Meridiana a Pere IV)
7326,12.4,Pamplona,84.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396549,2.191778,288.0,Pallars (Meridiana a Pere IV)
7189,12.4,Pamplona,84.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396549,2.191778,288.0,Pallars (Meridiana a Pere IV)
8428,12.4,Pamplona,84.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396549,2.191778,288.0,Pallars (Meridiana a Pere IV)
9769,12.4,Pamplona,84.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396549,2.191778,288.0,Pallars (Meridiana a Pere IV)
147,12.5,Bonanova,78.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,INFRAESTRUCTURES FERROVIÀRIES,False,41.402274,2.125322,92.0,Passeig de la Bonanova (Pl. Bonanova a Via Augusta)
866,12.5,Josep Tarradellas,120.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.390615,2.14393,119.0,Av. Sarrià (Urgell a Diagonal)
726,12.6,Centre,11.0,les Corts,Les Corts,TRÀNSIT,True,41.38204,2.13592,129.0,Av. Madrid (Carles III a Numància)
2906,12.9,Muntaner,54.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.386508,2.159823,382.0,Consell de Cent (Urgell a Aribau)
3306,13.0,Fluvià,129.0,Provençals del Poblenou,Sant Martí,TRÀNSIT,True,41.410096,2.203376,357.0,Pere IV (Bac de Roda a Gran Via)
20041,13.0,Fluvià,129.0,Provençals del Poblenou,Sant Martí,ZONA DE VIANANTS,False,41.410096,2.203376,357.0,Pere IV (Bac de Roda a Gran Via)
2306,13.1,Balmes,45.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.389053,2.162751,383.0,Consell de Cent (Aribau a Pg. de Gràcia)
1465,13.1,Madrid,205.0,les Corts,Les Corts,TRÀNSIT,False,41.381445,2.134182,129.0,Av. Madrid (Carles III a Numància)
1506,13.2,Corts Catalanes,839.0,el Clot,Sant Martí,TRÀNSIT,False,41.405556,2.189439,280.0,Gran Via (Bac de Roda a Pl. de les Glòries)
1366,13.2,Ausiàs Marc,120.0,el Fort Pienc,Eixample,XARXA DE TRANSPORT PÚBLIC,False,41.396304,2.182493,475.0,Sardenya (Gran Via a Meridiana)
8206,13.4,Consell de Cent,214.0,l'Antiga Esquerra de l'Eixample,Eixample,ZONA DE VIANANTS,False,41.385464,2.158462,382.0,Consell de Cent (Urgell a Aribau)
3713,13.4,Consell de Cent,231.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.385464,2.158462,382.0,Consell de Cent (Urgell a Aribau)
6749,13.4,Consell de Cent,214.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.385464,2.158462,382.0,Consell de Cent (Urgell a Aribau)
20034,13.5,Ramon Berenguer el Gran,1.0,el Barri Gòtic,Ciutat Vella,TRÀNSIT,False,41.384354,2.177961,184.0,Via Laietana (Pl. Uruiqnaona a Jaume I)
1389,13.7,Tamarit,89.0,Sant Antoni,Eixample,TRÀNSIT,True,41.375415,2.156423,170.0,Entença (Paral.lel a Gran Via)
492,13.7,Tamarit,89.0,Sant Antoni,Eixample,TRÀNSIT,False,41.375415,2.156423,170.0,Entença (Paral.lel a Gran Via)
1766,13.7,Mallorca,159.0,l'Antiga Esquerra de l'Eixample,Eixample,SIRENES,False,41.388375,2.155073,367.0,Casanova (Mallorca a Av. Diagonal)
651,14.0,Enric Granados,159.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,True,41.394676,2.153191,103.0,Diagonal (Pl. Francesc Macià a Balmes)
3266,14.0,Freser,19.0,el Camp de l'Arpa del Clot,Sant Martí,ANIMALS,False,41.410163,2.179602,249.0,Freser - Passeig Maragall (Rosselló a Indústria)
5446,14.1,Pau Claris,131.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.393091,2.166431,182.0,Pau Claris (Aragó a Gran Via)
5766,14.7,Tamarit,165.0,Sant Antoni,Eixample,TRÀNSIT,True,41.378803,2.160935,365.0,Comte Borrell (Gran Via a Manso)
6727,14.7,Sepúlveda,145.0,Sant Antoni,Eixample,TRÀNSIT,True,41.382049,2.16072,159.0,Sepúlveda (Ronda de Sant Antoni a Urgell)
8386,15.0,Comte Borrell,34.0,Sant Antoni,Eixample,OCI,False,41.376948,2.163437,366.0,Comte Borrell (Manso a Av. Paral·lel)
8426,15.0,Comte Borrell,34.0,Sant Antoni,Eixample,OCI,False,41.376948,2.163437,366.0,Comte Borrell (Manso a Av. Paral·lel)
5027,15.0,Comte Borrell,34.0,Sant Antoni,Eixample,OCI,False,41.376948,2.163437,366.0,Comte Borrell (Manso a Av. Paral·lel)
8606,15.0,Comte Borrell,34.0,Sant Antoni,Eixample,OCI,True,41.376948,2.163437,366.0,Comte Borrell (Manso a Av. Paral·lel)
7575,15.0,Comte Borrell,34.0,Sant Antoni,Eixample,OCI,False,41.376948,2.163437,366.0,Comte Borrell (Manso a Av. Paral·lel)
7426,15.2,Joan Borbó Comte Barcelona,23.0,la Barceloneta,Ciutat Vella,OCI,False,41.379487,2.187741,391.0,Pg. Joan de Borbó (Pepe Rubianes a Dr. Aiguader)
1774,15.7,Marina,33.0,la Vila Olímpica del Poblenou,Sant Martí,SIRENES,False,41.388177,2.195242,405.0,Marina (Av. Icària a Pl. Voluntaris)
8787,16.0,Cartagena,375.0,el Baix Guinardó,Horta-Guinardó,TRÀNSIT,False,41.413627,2.171013,237.0,Ronda Guinardó (Túnel de la Rovira a Oblit)
8886,16.0,Cartagena,375.0,el Baix Guinardó,Horta-Guinardó,TRÀNSIT,False,41.413627,2.171013,237.0,Ronda Guinardó (Túnel de la Rovira a Oblit)
9908,16.2,dels Encants Vells,4.0,el Fort Pienc,Eixample,TRÀNSIT,True,41.401755,2.186636,283.0,Meridiana (Pl. de les Glòries a Marina)
1809,16.3,Almogàvers,100.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396458,2.189419,284.0,Almogàvers (Badajoz a Marina)
2246,16.3,Almogàvers,188.0,el Parc i la Llacuna del Poblenou,Sant Martí,TRÀNSIT,False,41.400734,2.195192,287.0,Pere IV - Almogàvers (Bac de Roda a Badajoz)
1347,16.3,Almogàvers,188.0,el Parc i la Llacuna del Poblenou,Sant Martí,TRÀNSIT,False,41.400734,2.195192,287.0,Pere IV - Almogàvers (Bac de Roda a Badajoz)
20001,16.4,Glòries Catalanes,36.0,el Parc i la Llacuna del Poblenou,Sant Martí,ZONA DE VIANANTS,True,41.402781,2.187262,278.0,Gran Via (Marina a Pl de les Glòries)
3366,18.3,Diagonal,10.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411243,2.217571,426.0,Diagonal (Rambla de Prim a Bac de Roda)
7766,18.3,Meridiana,630.0,Sant Andreu,Sant Andreu,ANIMALS,False,41.44548,2.18758,328.0,Meridiana (Passeig Valldaura a Ronda de Dalt)
1464,18.6,Corts Catalanes,769.0,el Fort Pienc,Eixample,TRÀNSIT,False,41.402123,2.184799,431.0,Gran Via (Pl. Glòries a Marina)
1926,18.6,Doctor Joaquín Albarrán,5.0,Pedralbes,Les Corts,TRÀNSIT,False,41.38984,2.107296,516.0,Ronda de Dalt (Foix a Carretera d'Esplugues)
1946,18.6,Doctor Joaquín Albarrán,5.0,Pedralbes,Les Corts,TRÀNSIT,False,41.38984,2.107296,516.0,Ronda de Dalt (Foix a Carretera d'Esplugues)
7567,18.6,Corts Catalanes,769.0,el Fort Pienc,Eixample,TRÀNSIT,False,41.402123,2.184799,431.0,Gran Via (Pl. Glòries a Marina)
6755,19.0,Corts Catalanes,655.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.393179,2.173128,380.0,Girona (Gran Via a Aragó)
10366,19.3,Corts Catalanes,848.0,el Parc i la Llacuna del Poblenou,Sant Martí,ZONA DE VIANANTS,True,41.403658,2.187972,279.0,Gran Via (Pl. de les Glòries a Bac de Roda)
1460,20.6,Vall d'Hebron,200.0,la Vall d'Hebron,Horta-Guinardó,TRÀNSIT,False,41.430899,2.145584,507.0,Ronda de Dalt (Av. Jordà a Av. Estatut de Catalunya)
1446,20.6,Vall d'Hebron,200.0,la Vall d'Hebron,Horta-Guinardó,TRÀNSIT,False,41.430899,2.145584,507.0,Ronda de Dalt (Av. Jordà a Av. Estatut de Catalunya)
1046,20.7,Gal·la Placídia,6.0,la Vila de Gràcia,Gràcia,OCI,False,41.399699,2.15241,78.0,Via Augusta (Travessera de Gràcia a Príncep d'Astúries)
1787,20.8,Aragó,301.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.394698,2.167894,274.0,Aragó (Passeig de Sant Joan a Pau Claris)
1788,20.8,Aragó,301.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.394698,2.167894,274.0,Aragó (Passeig de Sant Joan a Pau Claris)
1797,21.1,Augusta,425.0,Sarrià,Sarrià-Sant Gervasi,TRÀNSIT,False,41.404881,2.11754,514.0,Ronda de Dalt (Bellesguard a Foix)
3826,21.2,Mistral,68.0,Sant Antoni,Eixample,ANIMALS,False,41.37564,2.152805,161.0,Sepúlveda (Entença a Paral.lel)
1796,21.7,Buenaventura Muñoz,62.0,el Parc i la Llacuna del Poblenou,Sant Martí,XARXA DE TRANSPORT PÚBLIC,False,41.393376,2.187263,289.0,Passeig de Pujades - Meridiana (Passeig Picasso a Marina)
1495,21.9,Enric Granados,143.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.394284,2.153714,132.0,París (Urgell a Balmes)
7768,21.9,Enric Granados,143.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,True,41.394284,2.153714,132.0,París (Urgell a Balmes)
6586,21.9,Enric Granados,143.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.394284,2.153714,132.0,París (Urgell a Balmes)
5806,21.9,Enric Granados,143.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.394284,2.153714,132.0,París (Urgell a Balmes)
1448,22.9,Corts Catalanes,535.0,l'Antiga Esquerra de l'Eixample,Eixample,SIRENES,False,41.382899,2.159165,157.0,Gran Via (Urgell a Pl. Universitat)
3468,23.3,La Maquinista,2.0,la Barceloneta,Ciutat Vella,TRÀNSIT,False,41.380438,2.187453,391.0,Pg. Joan de Borbó (Pepe Rubianes a Dr. Aiguader)
4946,23.3,La Maquinista,2.0,la Barceloneta,Ciutat Vella,TRÀNSIT,True,41.380438,2.187453,391.0,Pg. Joan de Borbó (Pepe Rubianes a Dr. Aiguader)
8566,23.4,Bailèn,2.0,la Dreta de l'Eixample,Eixample,NETEJA,False,41.391264,2.17819,281.0,Ronda de Sant Pere (Passeig de Sant Joan a Pl. Urquinaona)
5127,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
3609,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
1486,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
4806,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
2597,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
5326,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
6906,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,True,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
9286,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
4246,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
1502,23.9,Prim,19.0,el Besòs i el Maresme,Sant Martí,ACTIVITATS A L'AIRE LLIURE,False,41.411656,2.218416,359.0,Rambla Prim (Gran Via a Pl. Llevant)
1027,25.0,Ulldecona,77.0,la Marina del Prat Vermell,Sants-Montjuïc,TRÀNSIT,False,41.352796,2.143928,149.0,Passeig de la Zona Franca (Foc a Ronda del Litoral)
